Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Feb 4, 2025 6:00 AM;Feb 4, 2025 7:00 AM;47,284.80;8,250.00;3,918.75;4,331.25;0.00;39,034.81
Feb 4, 2025 7:00 AM;Feb 4, 2025 8:00 AM;51,370.45;8,754.75;4,165.00;4,535.75;54.00;42,615.70
Feb 4, 2025 8:00 AM;Feb 4, 2025 9:00 AM;54,834.03;11,778.50;4,360.50;4,747.50;2,670.50;43,055.53
Feb 4, 2025 9:00 AM;Feb 4, 2025 10:00 AM;57,386.34;17,704.25;4,503.25;4,710.50;8,490.50;39,682.09
Feb 4, 2025 10:00 AM;Feb 4, 2025 11:00 AM;59,733.51;23,626.00;4,591.00;4,158.25;14,876.75;36,107.51
Feb 4, 2025 11:00 AM;Feb 4, 2025 12:00 PM;61,145.54;28,169.75;4,634.25;3,480.00;20,055.50;32,975.79
Feb 4, 2025 12:00 PM;Feb 4, 2025 1:00 PM;62,725.18;30,459.50;4,669.50;3,127.50;22,662.50;32,265.68
Feb 4, 2025 1:00 PM;Feb 4, 2025 2:00 PM;62,827.03;29,974.00;4,730.75;2,991.75;22,251.50;32,853.03
Feb 4, 2025 2:00 PM;Feb 4, 2025 3:00 PM;59,612.87;25,880.50;4,823.75;3,055.50;18,001.25;33,732.37
Feb 4, 2025 3:00 PM;Feb 4, 2025 4:00 PM;55,709.17;19,120.25;4,918.25;3,403.25;10,798.75;36,588.92
Feb 4, 2025 4:00 PM;Feb 4, 2025 5:00 PM;54,002.37;13,015.00;5,083.25;4,422.75;3,509.00;40,987.37
Feb 4, 2025 5:00 PM;Feb 4, 2025 6:00 PM;55,073.22;11,460.00;5,239.00;6,105.50;115.50;43,613.22
Feb 4, 2025 6:00 PM;Feb 4, 2025 7:00 PM;56,503.97;13,184.25;5,344.75;7,839.50;0.00;43,319.72
Feb 4, 2025 7:00 PM;Feb 4, 2025 8:00 PM;56,971.60;14,768.50;5,423.00;9,345.50;0.00;42,203.10
Feb 4, 2025 8:00 PM;Feb 4, 2025 9:00 PM;57,590.27;16,222.25;5,448.25;10,774.00;0.00;41,368.02
Feb 4, 2025 9:00 PM;Feb 4, 2025 10:00 PM;56,444.48;17,172.75;5,433.50;11,739.25;0.00;39,271.73
Feb 4, 2025 10:00 PM;Feb 4, 2025 11:00 PM;54,092.25;17,665.75;5,433.50;12,232.25;0.00;36,426.50
Feb 4, 2025 11:00 PM;Feb 5, 2025 12:00 AM;50,686.53;18,099.75;5,421.75;12,678.00;0.00;32,586.78
Feb 5, 2025 12:00 AM;Feb 5, 2025 1:00 AM;50,361.09;19,759.50;5,460.50;14,299.00;0.00;30,601.59
Feb 5, 2025 1:00 AM;Feb 5, 2025 2:00 AM;48,902.80;20,175.25;5,453.25;14,722.00;0.00;28,727.55
Feb 5, 2025 2:00 AM;Feb 5, 2025 3:00 AM;48,398.74;20,768.25;5,456.00;15,312.25;0.00;27,630.49
Feb 5, 2025 3:00 AM;Feb 5, 2025 4:00 AM;48,823.27;21,122.75;5,345.25;15,777.50;0.00;27,700.52
Feb 5, 2025 4:00 AM;Feb 5, 2025 5:00 AM;49,620.60;20,783.25;5,148.25;15,635.00;0.00;28,837.36
Feb 5, 2025 5:00 AM;Feb 5, 2025 6:00 AM;52,310.48;19,987.75;4,902.50;15,085.25;0.00;32,322.73
Feb 5, 2025 6:00 AM;Feb 5, 2025 7:00 AM;56,116.13;19,268.00;4,735.00;14,533.00;0.00;36,848.13
Feb 5, 2025 7:00 AM;Feb 5, 2025 8:00 AM;59,498.11;18,164.75;4,579.25;13,498.75;86.75;41,333.36
Feb 5, 2025 8:00 AM;Feb 5, 2025 9:00 AM;62,458.17;19,646.50;4,349.25;12,736.25;2,561.00;42,811.67
Feb 5, 2025 9:00 AM;Feb 5, 2025 10:00 AM;63,307.85;23,236.00;4,166.25;11,687.50;7,382.25;40,071.85
Feb 5, 2025 10:00 AM;Feb 5, 2025 11:00 AM;62,717.38;25,879.75;3,969.50;10,140.25;11,770.00;36,837.63
Feb 5, 2025 11:00 AM;Feb 5, 2025 12:00 PM;61,695.59;26,986.50;3,720.50;8,607.25;14,658.75;34,709.09
Feb 5, 2025 12:00 PM;Feb 5, 2025 1:00 PM;61,186.94;26,941.25;3,542.25;7,809.25;15,589.75;34,245.69
Feb 5, 2025 1:00 PM;Feb 5, 2025 2:00 PM;60,172.10;25,577.25;3,457.00;7,495.50;14,624.75;34,594.85
Feb 5, 2025 2:00 PM;Feb 5, 2025 3:00 PM;58,031.43;22,299.25;3,342.75;7,053.75;11,902.75;35,732.18
Feb 5, 2025 3:00 PM;Feb 5, 2025 4:00 PM;55,862.23;17,051.75;3,132.75;6,542.50;7,376.50;38,810.48
Feb 5, 2025 4:00 PM;Feb 5, 2025 5:00 PM;53,746.94;11,692.50;2,851.25;6,433.50;2,407.75;42,054.44
Feb 5, 2025 5:00 PM;Feb 5, 2025 6:00 PM;53,737.17;9,509.50;2,515.50;6,904.50;89.50;44,227.67
Feb 5, 2025 6:00 PM;Feb 5, 2025 7:00 PM;54,399.13;9,349.25;2,168.25;7,181.00;0.00;45,049.88
Feb 5, 2025 7:00 PM;Feb 5, 2025 8:00 PM;53,753.93;8,902.25;1,906.00;6,996.25;0.00;44,851.68
Feb 5, 2025 8:00 PM;Feb 5, 2025 9:00 PM;51,357.95;8,376.25;1,763.00;6,613.25;0.00;42,981.71
Feb 5, 2025 9:00 PM;Feb 5, 2025 10:00 PM;49,397.91;7,906.75;1,679.50;6,227.25;0.00;41,491.16
Feb 5, 2025 10:00 PM;Feb 5, 2025 11:00 PM;48,140.71;7,537.00;1,587.00;5,950.00;0.00;40,603.71
Feb 5, 2025 11:00 PM;Feb 6, 2025 12:00 AM;45,279.38;7,177.00;1,499.75;5,677.25;0.00;38,102.38
Feb 6, 2025 12:00 AM;Feb 6, 2025 1:00 AM;41,048.32;4,650.00;941.75;3,708.25;0.00;36,398.32
Feb 6, 2025 1:00 AM;Feb 6, 2025 2:00 AM;39,626.34;4,588.00;924.00;3,664.00;0.00;35,038.34
Feb 6, 2025 2:00 AM;Feb 6, 2025 3:00 AM;39,488.71;4,415.00;932.50;3,482.50;0.00;35,073.71
Feb 6, 2025 3:00 AM;Feb 6, 2025 4:00 AM;38,982.63;4,361.50;971.00;3,390.50;0.00;34,621.13
Feb 6, 2025 4:00 AM;Feb 6, 2025 5:00 AM;39,667.98;4,487.00;1,056.00;3,431.00;0.00;35,180.98
Feb 6, 2025 5:00 AM;Feb 6, 2025 6:00 AM;41,170.55;4,712.50;1,120.00;3,592.50;0.00;36,458.05
Feb 6, 2025 6:00 AM;Feb 6, 2025 7:00 AM;44,147.83;5,026.25;1,203.00;3,823.25;0.00;39,121.58
Feb 6, 2025 7:00 AM;Feb 6, 2025 8:00 AM;47,791.27;5,262.25;1,251.25;3,970.25;40.75;42,529.02
Feb 6, 2025 8:00 AM;Feb 6, 2025 9:00 AM;50,665.23;6,530.75;1,188.50;4,098.50;1,243.75;44,134.48
Feb 6, 2025 9:00 AM;Feb 6, 2025 10:00 AM;51,472.06;9,224.75;1,121.00;4,077.75;4,026.00;42,247.31
Feb 6, 2025 10:00 AM;Feb 6, 2025 11:00 AM;52,657.27;11,934.25;1,115.00;3,930.50;6,888.75;40,723.02
Feb 6, 2025 11:00 AM;Feb 6, 2025 12:00 PM;53,859.21;13,978.00;1,152.50;3,863.50;8,962.00;39,881.21
Feb 6, 2025 12:00 PM;Feb 6, 2025 1:00 PM;54,683.70;15,018.25;1,200.00;4,159.25;9,659.00;39,665.46
Feb 6, 2025 1:00 PM;Feb 6, 2025 2:00 PM;55,139.14;15,405.50;1,357.25;4,919.75;9,128.50;39,733.64
Feb 6, 2025 2:00 PM;Feb 6, 2025 3:00 PM;54,281.38;14,913.50;1,627.25;5,879.75;7,406.50;39,367.88
Feb 6, 2025 3:00 PM;Feb 6, 2025 4:00 PM;53,912.12;13,272.50;1,963.50;6,699.75;4,609.25;40,639.62
Feb 6, 2025 4:00 PM;Feb 6, 2025 5:00 PM;54,312.23;11,568.75;2,363.75;7,682.75;1,522.25;42,743.48
Feb 6, 2025 5:00 PM;Feb 6, 2025 6:00 PM;56,305.28;12,606.50;2,862.50;9,656.00;88.00;43,698.78
Feb 6, 2025 6:00 PM;Feb 6, 2025 7:00 PM;58,749.99;15,305.50;3,351.00;11,954.50;0.00;43,444.49
Feb 6, 2025 7:00 PM;Feb 6, 2025 8:00 PM;60,325.79;17,353.25;3,656.25;13,697.00;0.00;42,972.54
Feb 6, 2025 8:00 PM;Feb 6, 2025 9:00 PM;59,931.73;18,808.50;3,816.00;14,992.50;0.00;41,123.23
Feb 6, 2025 9:00 PM;Feb 6, 2025 10:00 PM;57,639.06;19,782.75;3,922.50;15,860.25;0.00;37,856.31
Feb 6, 2025 10:00 PM;Feb 6, 2025 11:00 PM;55,493.87;20,564.00;4,033.00;16,531.00;0.00;34,929.87
Feb 6, 2025 11:00 PM;Feb 7, 2025 12:00 AM;54,161.86;21,655.50;4,266.50;17,389.00;0.00;32,506.36
Feb 7, 2025 12:00 AM;Feb 7, 2025 1:00 AM;52,099.04;21,962.75;3,757.25;18,205.50;0.00;30,136.29
Feb 7, 2025 1:00 AM;Feb 7, 2025 2:00 AM;52,111.66;23,452.00;4,382.25;19,069.75;0.00;28,659.66
Feb 7, 2025 2:00 AM;Feb 7, 2025 3:00 AM;52,097.28;24,610.00;4,891.25;19,718.75;0.00;27,487.28
Feb 7, 2025 3:00 AM;Feb 7, 2025 4:00 AM;52,454.74;25,489.00;5,132.25;20,356.75;0.00;26,965.74
Feb 7, 2025 4:00 AM;Feb 7, 2025 5:00 AM;54,011.87;26,640.00;5,357.50;21,282.50;0.00;27,371.87
Feb 7, 2025 5:00 AM;Feb 7, 2025 6:00 AM;57,269.54;27,986.00;5,492.00;22,494.00;0.00;29,283.54
Feb 7, 2025 6:00 AM;Feb 7, 2025 7:00 AM;61,353.58;29,470.25;5,660.00;23,810.25;0.00;31,883.33
Feb 7, 2025 7:00 AM;Feb 7, 2025 8:00 AM;66,368.54;29,898.75;5,788.50;24,067.00;43.25;36,469.79
Feb 7, 2025 8:00 AM;Feb 7, 2025 9:00 AM;70,590.22;31,478.50;5,829.00;24,199.75;1,449.75;39,111.72
Feb 7, 2025 9:00 AM;Feb 7, 2025 10:00 AM;71,778.57;34,796.75;5,696.00;24,348.00;4,752.75;36,981.82
Feb 7, 2025 10:00 AM;Feb 7, 2025 11:00 AM;72,768.71;38,617.50;5,567.75;24,602.50;8,447.25;34,151.21
Feb 7, 2025 11:00 AM;Feb 7, 2025 12:00 PM;73,849.56;41,477.25;5,488.25;24,654.25;11,334.75;32,372.31
Feb 7, 2025 12:00 PM;Feb 7, 2025 1:00 PM;73,889.03;42,361.00;5,469.00;24,284.00;12,608.00;31,528.03
Feb 7, 2025 1:00 PM;Feb 7, 2025 2:00 PM;72,720.86;41,371.75;5,510.75;23,654.75;12,206.25;31,349.11
Feb 7, 2025 2:00 PM;Feb 7, 2025 3:00 PM;70,994.69;38,467.75;5,586.75;22,893.00;9,988.00;32,526.94
Feb 7, 2025 3:00 PM;Feb 7, 2025 4:00 PM;68,179.87;34,070.50;5,801.00;22,157.25;6,112.25;34,109.37
Feb 7, 2025 4:00 PM;Feb 7, 2025 5:00 PM;66,573.29;29,597.75;6,046.25;21,484.25;2,067.25;36,975.54
Feb 7, 2025 5:00 PM;Feb 7, 2025 6:00 PM;66,882.06;28,191.75;6,202.25;21,871.75;117.75;38,690.31
Feb 7, 2025 6:00 PM;Feb 7, 2025 7:00 PM;67,907.94;29,075.75;6,250.00;22,825.75;0.00;38,832.19
Feb 7, 2025 7:00 PM;Feb 7, 2025 8:00 PM;67,803.30;29,562.25;6,340.50;23,221.75;0.00;38,241.05
Feb 7, 2025 8:00 PM;Feb 7, 2025 9:00 PM;64,916.15;29,452.75;6,457.75;22,995.00;0.00;35,463.40
Feb 7, 2025 9:00 PM;Feb 7, 2025 10:00 PM;60,970.45;28,946.75;6,551.50;22,395.25;0.00;32,023.70
Feb 7, 2025 10:00 PM;Feb 7, 2025 11:00 PM;58,297.08;28,005.75;6,528.00;21,477.75;0.00;30,291.33
Feb 7, 2025 11:00 PM;Feb 8, 2025 12:00 AM;56,627.19;27,276.75;6,437.75;20,839.00;0.00;29,350.43
Feb 8, 2025 12:00 AM;Feb 8, 2025 1:00 AM;54,255.02;28,978.50;6,510.00;22,468.50;0.00;25,276.52
Feb 8, 2025 1:00 AM;Feb 8, 2025 2:00 AM;53,126.91;28,460.00;6,482.50;21,977.50;0.00;24,666.91
Feb 8, 2025 2:00 AM;Feb 8, 2025 3:00 AM;52,981.17;27,918.50;6,473.50;21,445.00;0.00;25,062.67
Feb 8, 2025 3:00 AM;Feb 8, 2025 4:00 AM;52,638.81;27,280.50;6,504.00;20,776.50;0.00;25,358.31
Feb 8, 2025 4:00 AM;Feb 8, 2025 5:00 AM;52,889.19;26,565.50;6,462.25;20,103.25;0.00;26,323.69
Feb 8, 2025 5:00 AM;Feb 8, 2025 6:00 AM;52,711.49;26,098.00;6,499.50;19,598.50;0.00;26,613.49
Feb 8, 2025 6:00 AM;Feb 8, 2025 7:00 AM;54,347.74;25,944.50;6,583.50;19,361.00;0.00;28,403.24
Feb 8, 2025 7:00 AM;Feb 8, 2025 8:00 AM;55,490.51;25,289.00;6,604.50;18,564.50;120.00;30,201.51
Feb 8, 2025 8:00 AM;Feb 8, 2025 9:00 AM;59,212.98;28,388.25;6,549.50;17,812.50;4,026.25;30,824.73
Feb 8, 2025 9:00 AM;Feb 8, 2025 10:00 AM;62,853.56;34,803.50;6,453.00;16,386.50;11,964.00;28,050.06
Feb 8, 2025 10:00 AM;Feb 8, 2025 11:00 AM;64,128.22;40,591.25;6,286.50;14,178.50;20,126.25;23,536.97
Feb 8, 2025 11:00 AM;Feb 8, 2025 12:00 PM;65,272.43;43,995.00;6,108.00;11,938.25;25,948.75;21,277.43
Feb 8, 2025 12:00 PM;Feb 8, 2025 1:00 PM;65,276.27;43,982.50;5,899.00;10,085.00;27,998.50;21,293.77
Feb 8, 2025 1:00 PM;Feb 8, 2025 2:00 PM;62,622.53;40,847.25;5,632.75;8,991.50;26,223.00;21,775.28
Feb 8, 2025 2:00 PM;Feb 8, 2025 3:00 PM;59,261.98;34,508.00;5,453.00;8,384.50;20,670.50;24,753.98
Feb 8, 2025 3:00 PM;Feb 8, 2025 4:00 PM;54,966.93;26,211.75;5,360.75;8,215.25;12,635.75;28,755.18
Feb 8, 2025 4:00 PM;Feb 8, 2025 5:00 PM;51,949.02;18,900.75;5,357.50;9,076.75;4,466.50;33,048.27
Feb 8, 2025 5:00 PM;Feb 8, 2025 6:00 PM;52,761.26;16,782.25;5,371.00;11,222.75;188.50;35,979.01
Feb 8, 2025 6:00 PM;Feb 8, 2025 7:00 PM;55,943.02;18,426.00;5,347.50;13,078.50;0.00;37,517.02
Feb 8, 2025 7:00 PM;Feb 8, 2025 8:00 PM;56,341.81;18,657.25;5,172.25;13,485.00;0.00;37,684.56
Feb 8, 2025 8:00 PM;Feb 8, 2025 9:00 PM;52,380.33;17,496.75;4,657.25;12,839.50;0.00;34,883.58
Feb 8, 2025 9:00 PM;Feb 8, 2025 10:00 PM;48,609.72;15,256.50;3,864.50;11,392.00;0.00;33,353.22
Feb 8, 2025 10:00 PM;Feb 8, 2025 11:00 PM;45,976.88;12,779.75;3,025.75;9,754.00;0.00;33,197.13
Feb 8, 2025 11:00 PM;Feb 9, 2025 12:00 AM;42,916.01;10,700.50;2,331.50;8,369.00;0.00;32,215.51
Feb 9, 2025 12:00 AM;Feb 9, 2025 1:00 AM;39,187.41;9,190.25;1,434.00;7,756.25;0.00;29,997.16
Feb 9, 2025 1:00 AM;Feb 9, 2025 2:00 AM;37,221.14;8,470.50;1,270.25;7,200.25;0.00;28,750.64
Feb 9, 2025 2:00 AM;Feb 9, 2025 3:00 AM;36,449.78;8,176.75;1,322.25;6,854.50;0.00;28,273.03
Feb 9, 2025 3:00 AM;Feb 9, 2025 4:00 AM;36,366.12;8,381.50;1,555.00;6,826.50;0.00;27,984.62
Feb 9, 2025 4:00 AM;Feb 9, 2025 5:00 AM;36,538.87;8,932.75;1,895.50;7,037.25;0.00;27,606.12
Feb 9, 2025 5:00 AM;Feb 9, 2025 6:00 AM;36,819.48;9,413.00;2,235.00;7,178.00;0.00;27,406.48
Feb 9, 2025 6:00 AM;Feb 9, 2025 7:00 AM;37,101.37;9,632.25;2,485.75;7,146.50;0.00;27,469.12
Feb 9, 2025 7:00 AM;Feb 9, 2025 8:00 AM;38,617.69;9,633.25;2,610.75;6,899.50;123.00;28,984.44
Feb 9, 2025 8:00 AM;Feb 9, 2025 9:00 AM;42,027.31;12,629.25;2,675.00;6,527.00;3,427.25;29,398.06
Feb 9, 2025 9:00 AM;Feb 9, 2025 10:00 AM;46,694.82;18,424.00;2,782.00;5,599.50;10,042.50;28,270.82
Feb 9, 2025 10:00 AM;Feb 9, 2025 11:00 AM;50,999.96;23,826.00;3,012.00;4,531.25;16,282.75;27,173.96
Feb 9, 2025 11:00 AM;Feb 9, 2025 12:00 PM;54,307.55;27,523.00;3,265.75;4,035.50;20,221.75;26,784.55
Feb 9, 2025 12:00 PM;Feb 9, 2025 1:00 PM;55,008.81;28,840.50;3,512.25;4,257.50;21,070.75;26,168.31
Feb 9, 2025 1:00 PM;Feb 9, 2025 2:00 PM;53,411.53;27,728.50;3,817.50;4,802.50;19,108.50;25,683.03
Feb 9, 2025 2:00 PM;Feb 9, 2025 3:00 PM;51,680.41;24,460.00;4,372.75;5,592.00;14,495.25;27,220.41
Feb 9, 2025 3:00 PM;Feb 9, 2025 4:00 PM;49,039.43;19,970.75;5,116.00;6,508.75;8,346.00;29,068.68
Feb 9, 2025 4:00 PM;Feb 9, 2025 5:00 PM;48,561.68;16,346.00;5,803.00;7,753.00;2,790.00;32,215.68
Feb 9, 2025 5:00 PM;Feb 9, 2025 6:00 PM;50,391.97;15,714.00;6,196.75;9,372.50;144.75;34,677.97
Feb 9, 2025 6:00 PM;Feb 9, 2025 7:00 PM;53,293.68;16,984.50;6,372.00;10,612.50;0.00;36,309.18
Feb 9, 2025 7:00 PM;Feb 9, 2025 8:00 PM;53,757.24;17,524.75;6,452.00;11,072.75;0.00;36,232.49
Feb 9, 2025 8:00 PM;Feb 9, 2025 9:00 PM;52,921.19;17,635.25;6,494.75;11,140.50;0.00;35,285.94
Feb 9, 2025 9:00 PM;Feb 9, 2025 10:00 PM;51,250.89;17,430.50;6,509.50;10,921.00;0.00;33,820.39
Feb 9, 2025 10:00 PM;Feb 9, 2025 11:00 PM;50,089.33;17,013.75;6,449.50;10,564.25;0.00;33,075.58
Feb 9, 2025 11:00 PM;Feb 10, 2025 12:00 AM;47,631.31;16,834.25;6,401.75;10,432.50;0.00;30,797.06
Feb 10, 2025 12:00 AM;Feb 10, 2025 1:00 AM;45,931.99;17,015.00;6,362.25;10,652.75;0.00;28,916.99
Feb 10, 2025 1:00 AM;Feb 10, 2025 2:00 AM;45,354.22;17,462.75;6,396.25;11,066.50;0.00;27,891.47
Feb 10, 2025 2:00 AM;Feb 10, 2025 3:00 AM;46,208.52;17,983.25;6,414.50;11,568.75;0.00;28,225.27
Feb 10, 2025 3:00 AM;Feb 10, 2025 4:00 AM;46,800.39;18,535.00;6,425.00;12,110.00;0.00;28,265.39
Feb 10, 2025 4:00 AM;Feb 10, 2025 5:00 AM;48,307.07;19,015.00;6,243.00;12,772.00;0.00;29,292.07
Feb 10, 2025 5:00 AM;Feb 10, 2025 6:00 AM;50,521.13;19,812.50;6,211.50;13,601.00;0.00;30,708.63
Feb 10, 2025 6:00 AM;Feb 10, 2025 7:00 AM;54,348.28;20,796.00;6,218.75;14,577.25;0.00;33,552.28
Feb 10, 2025 7:00 AM;Feb 10, 2025 8:00 AM;59,049.32;21,174.50;6,217.75;14,883.50;73.25;37,874.82
Feb 10, 2025 8:00 AM;Feb 10, 2025 9:00 AM;62,460.43;23,350.50;6,199.50;15,237.50;1,913.50;39,109.93
Feb 10, 2025 9:00 AM;Feb 10, 2025 10:00 AM;64,132.05;27,079.50;6,091.25;15,172.50;5,815.75;37,052.55
Feb 10, 2025 10:00 AM;Feb 10, 2025 11:00 AM;64,526.27;31,090.25;5,911.75;14,850.00;10,328.50;33,436.02
Feb 10, 2025 11:00 AM;Feb 10, 2025 12:00 PM;66,932.32;34,561.25;5,801.25;14,630.25;14,129.75;32,371.07
Feb 10, 2025 12:00 PM;Feb 10, 2025 1:00 PM;67,612.90;36,232.00;5,789.00;14,671.75;15,771.25;31,380.90
Feb 10, 2025 1:00 PM;Feb 10, 2025 2:00 PM;67,168.37;36,133.00;5,810.00;15,392.00;14,931.00;31,035.37
Feb 10, 2025 2:00 PM;Feb 10, 2025 3:00 PM;66,319.33;34,444.00;5,860.50;16,707.75;11,875.75;31,875.33
Feb 10, 2025 3:00 PM;Feb 10, 2025 4:00 PM;64,692.23;31,961.25;6,023.50;18,730.75;7,207.00;32,730.98
Feb 10, 2025 4:00 PM;Feb 10, 2025 5:00 PM;64,430.65;30,134.50;6,160.00;21,471.00;2,503.50;34,296.15
Feb 10, 2025 5:00 PM;Feb 10, 2025 6:00 PM;66,355.33;31,321.75;6,193.00;25,009.75;119.00;35,033.58
Feb 10, 2025 6:00 PM;Feb 10, 2025 7:00 PM;69,551.48;34,015.25;6,112.75;27,902.50;0.00;35,536.23
Feb 10, 2025 7:00 PM;Feb 10, 2025 8:00 PM;70,336.53;35,654.25;6,095.00;29,559.25;0.00;34,682.28
Feb 10, 2025 8:00 PM;Feb 10, 2025 9:00 PM;68,863.15;36,619.75;6,070.75;30,549.00;0.00;32,243.40
Feb 10, 2025 9:00 PM;Feb 10, 2025 10:00 PM;67,384.03;36,999.50;6,060.75;30,938.75;0.00;30,384.53
Feb 10, 2025 10:00 PM;Feb 10, 2025 11:00 PM;64,397.67;36,298.50;6,052.00;30,246.50;0.00;28,099.17
Feb 10, 2025 11:00 PM;Feb 11, 2025 12:00 AM;62,057.57;36,304.75;6,036.00;30,268.75;0.00;25,752.82
Feb 11, 2025 12:00 AM;Feb 11, 2025 1:00 AM;60,415.30;37,779.50;6,052.25;31,727.25;0.00;22,635.80
Feb 11, 2025 1:00 AM;Feb 11, 2025 2:00 AM;59,666.45;37,492.75;5,981.25;31,511.50;0.00;22,173.70
Feb 11, 2025 2:00 AM;Feb 11, 2025 3:00 AM;59,176.80;37,072.75;5,910.25;31,162.50;0.00;22,104.05
Feb 11, 2025 3:00 AM;Feb 11, 2025 4:00 AM;58,987.04;36,540.00;5,872.25;30,667.75;0.00;22,447.04
Feb 11, 2025 4:00 AM;Feb 11, 2025 5:00 AM;58,897.55;35,881.75;5,871.50;30,010.25;0.00;23,015.80
Feb 11, 2025 5:00 AM;Feb 11, 2025 6:00 AM;60,238.96;34,989.75;5,892.25;29,097.50;0.00;25,249.21
Feb 11, 2025 6:00 AM;Feb 11, 2025 7:00 AM;65,064.83;34,622.25;5,934.25;28,688.00;0.00;30,442.58
Feb 11, 2025 7:00 AM;Feb 11, 2025 8:00 AM;67,861.95;33,407.00;5,986.75;27,276.50;143.75;34,454.96
Feb 11, 2025 8:00 AM;Feb 11, 2025 9:00 AM;69,701.98;34,294.25;6,005.25;25,859.25;2,429.75;35,407.73
Feb 11, 2025 9:00 AM;Feb 11, 2025 10:00 AM;69,771.92;36,788.00;6,025.00;23,872.50;6,890.50;32,983.92
Feb 11, 2025 10:00 AM;Feb 11, 2025 11:00 AM;68,845.98;38,865.25;6,054.25;21,721.25;11,089.75;29,980.73
Feb 11, 2025 11:00 AM;Feb 11, 2025 12:00 PM;68,442.41;39,802.25;6,097.00;20,218.00;13,487.25;28,640.16
Feb 11, 2025 12:00 PM;Feb 11, 2025 1:00 PM;67,237.05;38,973.50;6,150.75;19,071.00;13,751.75;28,263.55
Feb 11, 2025 1:00 PM;Feb 11, 2025 2:00 PM;65,990.28;36,794.50;6,179.75;18,317.25;12,297.50;29,195.78
Feb 11, 2025 2:00 PM;Feb 11, 2025 3:00 PM;64,609.69;33,502.75;6,220.75;17,966.25;9,315.75;31,106.94
Feb 11, 2025 3:00 PM;Feb 11, 2025 4:00 PM;63,220.58;29,923.25;6,273.50;18,258.75;5,391.00;33,297.33
Feb 11, 2025 4:00 PM;Feb 11, 2025 5:00 PM;62,229.49;27,196.75;6,321.25;19,059.75;1,815.75;35,032.74
Feb 11, 2025 5:00 PM;Feb 11, 2025 6:00 PM;62,700.96;26,327.50;6,331.50;19,882.25;113.75;36,373.46
Feb 11, 2025 6:00 PM;Feb 11, 2025 7:00 PM;64,821.85;26,540.25;6,322.50;20,217.75;0.00;38,281.60
Feb 11, 2025 7:00 PM;Feb 11, 2025 8:00 PM;64,336.35;26,173.75;6,309.25;19,864.50;0.00;38,162.60
Feb 11, 2025 8:00 PM;Feb 11, 2025 9:00 PM;61,236.37;25,553.00;6,392.25;19,160.75;0.00;35,683.37
Feb 11, 2025 9:00 PM;Feb 11, 2025 10:00 PM;58,130.47;24,749.50;6,686.00;18,063.50;0.00;33,380.97
Feb 11, 2025 10:00 PM;Feb 11, 2025 11:00 PM;54,824.51;23,066.00;6,545.50;16,520.50;0.00;31,758.51
Feb 11, 2025 11:00 PM;Feb 12, 2025 12:00 AM;51,642.67;21,735.75;6,411.75;15,324.00;0.00;29,906.92
Feb 12, 2025 12:00 AM;Feb 12, 2025 1:00 AM;50,837.07;20,762.75;5,605.75;15,157.00;0.00;30,074.32
Feb 12, 2025 1:00 AM;Feb 12, 2025 2:00 AM;50,466.73;20,412.00;5,601.50;14,810.50;0.00;30,054.73
Feb 12, 2025 2:00 AM;Feb 12, 2025 3:00 AM;48,761.40;20,176.50;5,630.50;14,546.00;0.00;28,584.89
Feb 12, 2025 3:00 AM;Feb 12, 2025 4:00 AM;48,583.90;19,961.75;5,678.25;14,283.50;0.00;28,622.15
Feb 12, 2025 4:00 AM;Feb 12, 2025 5:00 AM;48,951.19;19,808.50;5,731.00;14,077.50;0.00;29,142.69
Feb 12, 2025 5:00 AM;Feb 12, 2025 6:00 AM;50,802.83;19,561.00;5,739.00;13,822.00;0.00;31,241.83
Feb 12, 2025 6:00 AM;Feb 12, 2025 7:00 AM;54,109.23;19,300.50;5,689.00;13,611.50;0.00;34,808.73
Feb 12, 2025 7:00 AM;Feb 12, 2025 8:00 AM;58,911.12;18,704.25;5,683.00;12,930.50;90.75;40,206.87
Feb 12, 2025 8:00 AM;Feb 12, 2025 9:00 AM;62,310.43;19,684.00;5,620.75;12,197.75;1,865.50;42,626.43
Feb 12, 2025 9:00 AM;Feb 12, 2025 10:00 AM;62,396.74;22,232.50;5,444.00;11,153.75;5,634.75;40,164.24
Feb 12, 2025 10:00 AM;Feb 12, 2025 11:00 AM;62,850.31;25,049.25;5,312.75;10,042.00;9,694.50;37,801.06
Feb 12, 2025 11:00 AM;Feb 12, 2025 12:00 PM;63,207.34;26,998.00;5,271.25;9,120.50;12,606.25;36,209.34
Feb 12, 2025 12:00 PM;Feb 12, 2025 1:00 PM;62,948.63;27,176.00;5,312.00;8,605.00;13,259.00;35,772.63
Feb 12, 2025 1:00 PM;Feb 12, 2025 2:00 PM;61,812.59;25,727.50;5,343.25;8,502.75;11,881.50;36,085.09
Feb 12, 2025 2:00 PM;Feb 12, 2025 3:00 PM;59,914.88;22,940.75;5,336.25;8,631.50;8,973.00;36,974.13
