Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Oct 10, 2024 7:00 PM;Oct 10, 2024 8:00 PM;62,270.50;62,272.50;2.00;37,404.25
Oct 10, 2024 8:00 PM;Oct 10, 2024 9:00 PM;58,883.25;58,886.50;3.25;35,185.50
Oct 10, 2024 9:00 PM;Oct 10, 2024 10:00 PM;55,324.75;55,367.25;42.50;32,899.50
Oct 10, 2024 10:00 PM;Oct 10, 2024 11:00 PM;51,446.25;51,492.50;46.25;30,841.75
Oct 10, 2024 11:00 PM;Oct 11, 2024 12:00 AM;47,670.50;47,835.25;164.75;28,033.50
Oct 11, 2024 12:00 AM;Oct 11, 2024 1:00 AM;45,569.25;46,823.00;1,253.75;27,137.25
Oct 11, 2024 1:00 AM;Oct 11, 2024 2:00 AM;45,040.75;48,749.75;3,709.00;26,386.00
Oct 11, 2024 2:00 AM;Oct 11, 2024 3:00 AM;44,236.25;48,771.00;4,534.75;25,629.25
Oct 11, 2024 3:00 AM;Oct 11, 2024 4:00 AM;44,659.25;49,742.50;5,083.25;25,594.50
Oct 11, 2024 4:00 AM;Oct 11, 2024 5:00 AM;45,405.25;50,100.25;4,695.00;26,841.50
Oct 11, 2024 5:00 AM;Oct 11, 2024 6:00 AM;48,310.75;49,664.00;1,353.25;29,255.75
Oct 11, 2024 6:00 AM;Oct 11, 2024 7:00 AM;54,975.50;55,205.50;230.00;36,235.50
Oct 11, 2024 7:00 AM;Oct 11, 2024 8:00 AM;60,073.25;60,085.50;12.25;41,995.50
Oct 11, 2024 8:00 AM;Oct 11, 2024 9:00 AM;62,524.75;62,530.50;5.75;43,817.00
Oct 11, 2024 9:00 AM;Oct 11, 2024 10:00 AM;62,721.75;62,727.50;5.75;41,177.75
Oct 11, 2024 10:00 AM;Oct 11, 2024 11:00 AM;63,051.75;63,172.50;120.75;36,065.25
Oct 11, 2024 11:00 AM;Oct 11, 2024 12:00 PM;63,604.00;65,125.25;1,521.25;30,333.50
Oct 11, 2024 12:00 PM;Oct 11, 2024 1:00 PM;63,337.75;67,391.25;4,053.50;25,330.25
Oct 11, 2024 1:00 PM;Oct 11, 2024 2:00 PM;61,776.50;66,579.25;4,802.75;23,083.75
Oct 11, 2024 2:00 PM;Oct 11, 2024 3:00 PM;59,303.50;64,091.00;4,787.50;21,178.75
Oct 11, 2024 3:00 PM;Oct 11, 2024 4:00 PM;58,139.25;61,927.00;3,787.75;24,927.75
Oct 11, 2024 4:00 PM;Oct 11, 2024 5:00 PM;55,907.50;56,762.00;854.50;31,164.75
Oct 11, 2024 5:00 PM;Oct 11, 2024 6:00 PM;56,759.00;56,862.00;103.00;39,933.50
Oct 11, 2024 6:00 PM;Oct 11, 2024 7:00 PM;58,482.00;58,518.50;36.50;46,080.25
Oct 11, 2024 7:00 PM;Oct 11, 2024 8:00 PM;59,147.50;59,151.25;3.75;46,923.75
Oct 11, 2024 8:00 PM;Oct 11, 2024 9:00 PM;56,012.25;56,018.00;5.75;43,600.50
Oct 11, 2024 9:00 PM;Oct 11, 2024 10:00 PM;52,521.00;52,531.50;10.50;39,958.50
Oct 11, 2024 10:00 PM;Oct 11, 2024 11:00 PM;49,070.75;49,083.25;12.50;37,496.50
Oct 11, 2024 11:00 PM;Oct 12, 2024 12:00 AM;45,709.00;45,843.50;134.50;34,273.00
Oct 12, 2024 12:00 AM;Oct 12, 2024 1:00 AM;43,188.50;43,310.25;121.75;31,266.00
Oct 12, 2024 1:00 AM;Oct 12, 2024 2:00 AM;41,108.25;41,181.50;73.25;29,390.25
Oct 12, 2024 2:00 AM;Oct 12, 2024 3:00 AM;39,606.25;39,701.25;95.00;28,093.75
Oct 12, 2024 3:00 AM;Oct 12, 2024 4:00 AM;39,338.75;39,649.50;310.75;27,835.50
Oct 12, 2024 4:00 AM;Oct 12, 2024 5:00 AM;39,475.00;39,926.75;451.75;27,504.75
Oct 12, 2024 5:00 AM;Oct 12, 2024 6:00 AM;40,384.00;40,978.50;594.50;26,381.25
Oct 12, 2024 6:00 AM;Oct 12, 2024 7:00 AM;42,031.75;42,572.75;541.00;25,610.25
Oct 12, 2024 7:00 AM;Oct 12, 2024 8:00 AM;44,729.75;45,204.00;474.25;26,426.00
Oct 12, 2024 8:00 AM;Oct 12, 2024 9:00 AM;47,893.00;48,522.00;629.00;24,232.25
Oct 12, 2024 9:00 AM;Oct 12, 2024 10:00 AM;50,683.75;52,364.00;1,680.25;19,441.75
Oct 12, 2024 10:00 AM;Oct 12, 2024 11:00 AM;52,644.75;55,473.25;2,828.50;16,920.50
Oct 12, 2024 11:00 AM;Oct 12, 2024 12:00 PM;53,961.00;58,950.25;4,989.25;15,213.25
Oct 12, 2024 12:00 PM;Oct 12, 2024 1:00 PM;53,208.25;58,353.75;5,145.50;12,298.25
Oct 12, 2024 1:00 PM;Oct 12, 2024 2:00 PM;50,900.25;55,479.75;4,579.50;10,489.50
Oct 12, 2024 2:00 PM;Oct 12, 2024 3:00 PM;49,828.25;54,158.75;4,330.50;13,451.25
Oct 12, 2024 3:00 PM;Oct 12, 2024 4:00 PM;48,607.50;50,959.75;2,352.25;17,185.00
Oct 12, 2024 4:00 PM;Oct 12, 2024 5:00 PM;48,349.75;48,758.50;408.75;21,575.25
Oct 12, 2024 5:00 PM;Oct 12, 2024 6:00 PM;50,031.25;50,260.00;228.75;26,166.75
Oct 12, 2024 6:00 PM;Oct 12, 2024 7:00 PM;52,953.50;53,177.25;223.75;28,498.25
Oct 12, 2024 7:00 PM;Oct 12, 2024 8:00 PM;53,499.50;53,705.00;205.50;26,299.25
Oct 12, 2024 8:00 PM;Oct 12, 2024 9:00 PM;50,713.25;51,147.00;433.75;21,387.50
Oct 12, 2024 9:00 PM;Oct 12, 2024 10:00 PM;48,256.25;48,977.75;721.50;17,334.50
Oct 12, 2024 10:00 PM;Oct 12, 2024 11:00 PM;46,458.75;47,529.00;1,070.25;15,194.50
Oct 12, 2024 11:00 PM;Oct 13, 2024 12:00 AM;43,718.50;45,259.00;1,540.50;12,239.75
Oct 13, 2024 12:00 AM;Oct 13, 2024 1:00 AM;41,259.00;43,918.75;2,659.75;10,108.25
Oct 13, 2024 1:00 AM;Oct 13, 2024 2:00 AM;38,605.00;40,282.25;1,677.25;7,779.50
Oct 13, 2024 2:00 AM;Oct 13, 2024 3:00 AM;37,967.75;40,530.25;2,562.50;6,638.75
Oct 13, 2024 3:00 AM;Oct 13, 2024 4:00 AM;37,550.25;41,236.75;3,686.50;6,088.00
Oct 13, 2024 4:00 AM;Oct 13, 2024 5:00 AM;37,636.25;41,838.50;4,202.25;4,864.00
Oct 13, 2024 5:00 AM;Oct 13, 2024 6:00 AM;38,464.25;42,761.25;4,297.00;2,319.75
Oct 13, 2024 6:00 AM;Oct 13, 2024 7:00 AM;38,676.25;41,861.25;3,185.00;-6.50
Oct 13, 2024 7:00 AM;Oct 13, 2024 8:00 AM;40,598.25;43,037.25;2,439.00;-1,625.00
Oct 13, 2024 8:00 AM;Oct 13, 2024 9:00 AM;43,262.75;45,599.50;2,336.75;160.50
Oct 13, 2024 9:00 AM;Oct 13, 2024 10:00 AM;46,248.50;48,867.75;2,619.25;-957.00
Oct 13, 2024 10:00 AM;Oct 13, 2024 11:00 AM;49,538.00;53,455.00;3,917.00;-3,147.50
Oct 13, 2024 11:00 AM;Oct 13, 2024 12:00 PM;51,493.50;56,098.75;4,605.25;-3,734.50
Oct 13, 2024 12:00 PM;Oct 13, 2024 1:00 PM;51,361.75;56,473.25;5,111.50;-5,342.00
Oct 13, 2024 1:00 PM;Oct 13, 2024 2:00 PM;49,420.25;54,290.25;4,870.00;-6,187.00
Oct 13, 2024 2:00 PM;Oct 13, 2024 3:00 PM;47,684.75;52,655.25;4,970.50;-4,967.00
Oct 13, 2024 3:00 PM;Oct 13, 2024 4:00 PM;46,997.50;51,874.75;4,877.25;-2,926.25
Oct 13, 2024 4:00 PM;Oct 13, 2024 5:00 PM;46,954.50;51,603.00;4,648.50;773.75
Oct 13, 2024 5:00 PM;Oct 13, 2024 6:00 PM;49,037.00;51,191.00;2,154.00;7,857.75
Oct 13, 2024 6:00 PM;Oct 13, 2024 7:00 PM;50,934.25;51,488.00;553.75;15,096.75
Oct 13, 2024 7:00 PM;Oct 13, 2024 8:00 PM;51,643.00;51,917.25;274.25;18,465.25
Oct 13, 2024 8:00 PM;Oct 13, 2024 9:00 PM;49,506.50;49,929.75;423.25;17,709.00
Oct 13, 2024 9:00 PM;Oct 13, 2024 10:00 PM;47,521.25;48,251.00;729.75;17,074.75
Oct 13, 2024 10:00 PM;Oct 13, 2024 11:00 PM;46,106.50;46,561.50;455.00;17,667.75
Oct 13, 2024 11:00 PM;Oct 14, 2024 12:00 AM;43,971.25;44,982.75;1,011.50;16,582.25
Oct 14, 2024 12:00 AM;Oct 14, 2024 1:00 AM;43,045.75;45,865.75;2,820.00;16,655.50
Oct 14, 2024 1:00 AM;Oct 14, 2024 2:00 AM;41,880.50;45,044.00;3,163.50;17,972.00
Oct 14, 2024 2:00 AM;Oct 14, 2024 3:00 AM;40,872.25;43,891.50;3,019.25;19,801.00
Oct 14, 2024 3:00 AM;Oct 14, 2024 4:00 AM;40,528.50;42,794.00;2,265.50;22,035.25
Oct 14, 2024 4:00 AM;Oct 14, 2024 5:00 AM;41,832.50;43,406.75;1,574.25;24,647.50
Oct 14, 2024 5:00 AM;Oct 14, 2024 6:00 AM;45,874.25;46,902.50;1,028.25;29,069.25
Oct 14, 2024 6:00 AM;Oct 14, 2024 7:00 AM;53,822.75;54,703.25;880.50;38,159.50
Oct 14, 2024 7:00 AM;Oct 14, 2024 8:00 AM;59,281.25;59,290.00;8.75;45,446.75
Oct 14, 2024 8:00 AM;Oct 14, 2024 9:00 AM;62,113.25;62,121.50;8.25;47,317.00
Oct 14, 2024 9:00 AM;Oct 14, 2024 10:00 AM;62,667.75;62,714.00;46.25;45,318.75
Oct 14, 2024 10:00 AM;Oct 14, 2024 11:00 AM;63,298.25;63,330.50;32.25;43,882.75
Oct 14, 2024 11:00 AM;Oct 14, 2024 12:00 PM;63,823.75;64,416.00;592.25;43,836.25
Oct 14, 2024 12:00 PM;Oct 14, 2024 1:00 PM;63,334.50;63,992.25;657.75;43,768.75
Oct 14, 2024 1:00 PM;Oct 14, 2024 2:00 PM;62,675.75;64,049.75;1,374.00;44,707.50
Oct 14, 2024 2:00 PM;Oct 14, 2024 3:00 PM;61,207.50;62,997.00;1,789.50;45,450.00
Oct 14, 2024 3:00 PM;Oct 14, 2024 4:00 PM;59,466.00;59,827.00;361.00;47,158.25
Oct 14, 2024 4:00 PM;Oct 14, 2024 5:00 PM;58,130.00;58,162.50;32.50;49,726.75
Oct 14, 2024 5:00 PM;Oct 14, 2024 6:00 PM;58,673.25;58,677.25;4.00;53,822.50
Oct 14, 2024 6:00 PM;Oct 14, 2024 7:00 PM;60,190.25;60,193.75;3.50;57,091.75
Oct 14, 2024 7:00 PM;Oct 14, 2024 8:00 PM;60,425.25;60,430.50;5.25;57,107.50
Oct 14, 2024 8:00 PM;Oct 14, 2024 9:00 PM;57,309.50;57,318.25;8.75;53,960.75
Oct 14, 2024 9:00 PM;Oct 14, 2024 10:00 PM;53,803.75;53,835.25;31.50;50,341.75
Oct 14, 2024 10:00 PM;Oct 14, 2024 11:00 PM;50,375.00;50,411.75;36.75;47,247.75
Oct 14, 2024 11:00 PM;Oct 15, 2024 12:00 AM;46,976.25;47,462.00;485.75;43,843.00
Oct 15, 2024 12:00 AM;Oct 15, 2024 1:00 AM;44,317.50;44,725.00;407.50;41,073.50
Oct 15, 2024 1:00 AM;Oct 15, 2024 2:00 AM;43,175.25;44,503.50;1,328.25;39,827.25
Oct 15, 2024 2:00 AM;Oct 15, 2024 3:00 AM;43,299.25;45,720.00;2,420.75;39,628.50
Oct 15, 2024 3:00 AM;Oct 15, 2024 4:00 AM;43,237.00;45,422.25;2,185.25;39,454.25
Oct 15, 2024 4:00 AM;Oct 15, 2024 5:00 AM;45,034.25;47,316.25;2,282.00;41,046.75
Oct 15, 2024 5:00 AM;Oct 15, 2024 6:00 AM;47,222.50;48,012.50;790.00;43,373.00
Oct 15, 2024 6:00 AM;Oct 15, 2024 7:00 AM;54,037.00;54,073.00;36.00;50,002.75
Oct 15, 2024 7:00 AM;Oct 15, 2024 8:00 AM;59,240.50;59,248.75;8.25;54,805.75
Oct 15, 2024 8:00 AM;Oct 15, 2024 9:00 AM;61,511.00;61,519.00;8.00;54,123.00
Oct 15, 2024 9:00 AM;Oct 15, 2024 10:00 AM;61,792.75;61,809.25;16.50;47,689.50
Oct 15, 2024 10:00 AM;Oct 15, 2024 11:00 AM;61,748.50;61,933.25;184.75;41,527.25
Oct 15, 2024 11:00 AM;Oct 15, 2024 12:00 PM;62,334.25;62,661.75;327.50;37,378.75
Oct 15, 2024 12:00 PM;Oct 15, 2024 1:00 PM;62,670.25;65,067.50;2,397.25;34,784.50
Oct 15, 2024 1:00 PM;Oct 15, 2024 2:00 PM;61,970.00;65,694.50;3,724.50;33,673.50
Oct 15, 2024 2:00 PM;Oct 15, 2024 3:00 PM;59,904.75;63,428.25;3,523.50;33,281.50
Oct 15, 2024 3:00 PM;Oct 15, 2024 4:00 PM;57,911.00;58,574.00;663.00;34,234.50
Oct 15, 2024 4:00 PM;Oct 15, 2024 5:00 PM;57,161.50;57,776.25;614.75;38,167.50
Oct 15, 2024 5:00 PM;Oct 15, 2024 6:00 PM;58,064.50;58,074.25;9.75;43,094.50
Oct 15, 2024 6:00 PM;Oct 15, 2024 7:00 PM;60,111.50;60,115.00;3.50;43,258.50
Oct 15, 2024 7:00 PM;Oct 15, 2024 8:00 PM;60,853.50;60,865.75;12.25;38,749.50
Oct 15, 2024 8:00 PM;Oct 15, 2024 9:00 PM;57,378.75;57,400.00;21.25;32,161.50
Oct 15, 2024 9:00 PM;Oct 15, 2024 10:00 PM;54,202.00;54,807.00;605.00;26,368.50
Oct 15, 2024 10:00 PM;Oct 15, 2024 11:00 PM;50,856.75;51,948.50;1,091.75;22,942.00
Oct 15, 2024 11:00 PM;Oct 16, 2024 12:00 AM;47,338.50;48,295.25;956.75;17,937.00
Oct 16, 2024 12:00 AM;Oct 16, 2024 1:00 AM;45,370.00;48,171.25;2,801.25;15,289.75
Oct 16, 2024 1:00 AM;Oct 16, 2024 2:00 AM;44,133.25;47,915.75;3,782.50;13,333.00
Oct 16, 2024 2:00 AM;Oct 16, 2024 3:00 AM;43,384.25;47,234.75;3,850.50;12,604.50
Oct 16, 2024 3:00 AM;Oct 16, 2024 4:00 AM;43,551.75;47,297.75;3,746.00;12,076.75
Oct 16, 2024 4:00 AM;Oct 16, 2024 5:00 AM;45,362.00;49,217.75;3,855.75;13,930.50
Oct 16, 2024 5:00 AM;Oct 16, 2024 6:00 AM;49,499.50;52,590.50;3,091.00;18,543.50
Oct 16, 2024 6:00 AM;Oct 16, 2024 7:00 AM;56,424.00;57,756.25;1,332.25;23,279.50
Oct 16, 2024 7:00 AM;Oct 16, 2024 8:00 AM;61,461.00;61,586.25;125.25;28,230.75
Oct 16, 2024 8:00 AM;Oct 16, 2024 9:00 AM;63,564.25;63,692.25;128.00;28,965.50
Oct 16, 2024 9:00 AM;Oct 16, 2024 10:00 AM;64,321.00;64,907.50;586.50;25,495.50
Oct 16, 2024 10:00 AM;Oct 16, 2024 11:00 AM;64,945.25;67,142.25;2,197.00;20,041.50
Oct 16, 2024 11:00 AM;Oct 16, 2024 12:00 PM;64,095.50;66,243.25;2,147.75;17,090.50
Oct 16, 2024 12:00 PM;Oct 16, 2024 1:00 PM;62,985.75;65,182.75;2,197.00;13,755.50
Oct 16, 2024 1:00 PM;Oct 16, 2024 2:00 PM;61,965.50;65,116.50;3,151.00;13,498.50
Oct 16, 2024 2:00 PM;Oct 16, 2024 3:00 PM;61,233.75;64,756.75;3,523.00;15,604.25
Oct 16, 2024 3:00 PM;Oct 16, 2024 4:00 PM;60,560.00;63,149.00;2,589.00;20,070.25
Oct 16, 2024 4:00 PM;Oct 16, 2024 5:00 PM;58,740.25;59,454.75;714.50;25,432.50
Oct 16, 2024 5:00 PM;Oct 16, 2024 6:00 PM;59,975.50;60,395.50;420.00;30,498.00
Oct 16, 2024 6:00 PM;Oct 16, 2024 7:00 PM;62,591.25;63,002.00;410.75;31,295.50
Oct 16, 2024 7:00 PM;Oct 16, 2024 8:00 PM;62,336.50;63,220.25;883.75;28,763.25
Oct 16, 2024 8:00 PM;Oct 16, 2024 9:00 PM;59,173.75;60,356.25;1,182.50;25,903.50
Oct 16, 2024 9:00 PM;Oct 16, 2024 10:00 PM;55,674.00;57,794.75;2,120.75;23,190.25
Oct 16, 2024 10:00 PM;Oct 16, 2024 11:00 PM;51,710.25;53,832.00;2,121.75;21,256.75
Oct 16, 2024 11:00 PM;Oct 17, 2024 12:00 AM;49,233.75;52,312.75;3,079.00;19,217.50
Oct 17, 2024 12:00 AM;Oct 17, 2024 1:00 AM;47,381.50;50,869.25;3,487.75;18,499.00
Oct 17, 2024 1:00 AM;Oct 17, 2024 2:00 AM;46,077.50;50,347.50;4,270.00;17,358.00
Oct 17, 2024 2:00 AM;Oct 17, 2024 3:00 AM;45,374.25;49,596.00;4,221.75;17,099.50
Oct 17, 2024 3:00 AM;Oct 17, 2024 4:00 AM;45,389.00;49,647.75;4,258.75;16,753.00
Oct 17, 2024 4:00 AM;Oct 17, 2024 5:00 AM;46,596.25;50,698.25;4,102.00;18,341.25
Oct 17, 2024 5:00 AM;Oct 17, 2024 6:00 AM;49,136.00;51,906.50;2,770.50;20,714.00
Oct 17, 2024 6:00 AM;Oct 17, 2024 7:00 AM;55,935.75;56,624.50;688.75;26,400.50
Oct 17, 2024 7:00 AM;Oct 17, 2024 8:00 AM;61,564.50;61,656.25;91.75;32,985.00
Oct 17, 2024 8:00 AM;Oct 17, 2024 9:00 AM;63,313.25;63,368.50;55.25;34,331.75
Oct 17, 2024 9:00 AM;Oct 17, 2024 10:00 AM;63,494.25;63,713.75;219.50;31,106.25
Oct 17, 2024 10:00 AM;Oct 17, 2024 11:00 AM;63,349.25;63,627.75;278.50;27,864.75
Oct 17, 2024 11:00 AM;Oct 17, 2024 12:00 PM;63,656.25;64,684.50;1,028.25;25,408.00
Oct 17, 2024 12:00 PM;Oct 17, 2024 1:00 PM;63,022.50;64,900.75;1,878.25;24,509.50
Oct 17, 2024 1:00 PM;Oct 17, 2024 2:00 PM;61,272.00;64,383.25;3,111.25;25,880.75
Oct 17, 2024 2:00 PM;Oct 17, 2024 3:00 PM;58,978.75;60,562.00;1,583.25;28,688.00
Oct 17, 2024 3:00 PM;Oct 17, 2024 4:00 PM;58,672.50;59,076.50;404.00;33,875.00
Oct 17, 2024 4:00 PM;Oct 17, 2024 5:00 PM;57,870.75;57,954.75;84.00;40,131.75
Oct 17, 2024 5:00 PM;Oct 17, 2024 6:00 PM;59,145.75;59,182.50;36.75;47,051.75
Oct 17, 2024 6:00 PM;Oct 17, 2024 7:00 PM;61,391.50;61,405.25;13.75;49,772.75
Oct 17, 2024 7:00 PM;Oct 17, 2024 8:00 PM;61,605.00;61,618.00;13.00;49,253.25
Oct 17, 2024 8:00 PM;Oct 17, 2024 9:00 PM;58,297.75;58,315.25;17.50;46,310.50
Oct 17, 2024 9:00 PM;Oct 17, 2024 10:00 PM;54,413.00;54,429.75;16.75;43,006.25
Oct 17, 2024 10:00 PM;Oct 17, 2024 11:00 PM;50,803.00;50,857.50;54.50;40,637.25
Oct 17, 2024 11:00 PM;Oct 18, 2024 12:00 AM;47,197.25;47,619.25;422.00;38,488.00
Oct 18, 2024 12:00 AM;Oct 18, 2024 1:00 AM;44,383.25;44,878.25;495.00;37,099.50
Oct 18, 2024 1:00 AM;Oct 18, 2024 2:00 AM;42,955.00;43,979.50;1,024.50;36,756.75
Oct 18, 2024 2:00 AM;Oct 18, 2024 3:00 AM;41,901.50;42,855.25;953.75;36,351.25
Oct 18, 2024 3:00 AM;Oct 18, 2024 4:00 AM;42,222.25;44,211.00;1,988.75;36,998.75
Oct 18, 2024 4:00 AM;Oct 18, 2024 5:00 AM;43,375.75;44,685.50;1,309.75;38,116.25
Oct 18, 2024 5:00 AM;Oct 18, 2024 6:00 AM;46,413.25;46,784.75;371.50;40,743.50
Oct 18, 2024 6:00 AM;Oct 18, 2024 7:00 AM;53,101.75;53,176.25;74.50;47,156.25
Oct 18, 2024 7:00 AM;Oct 18, 2024 8:00 AM;58,403.50;58,412.50;9.00;52,489.50
Oct 18, 2024 8:00 AM;Oct 18, 2024 9:00 AM;60,858.75;60,865.50;6.75;52,440.25
Oct 18, 2024 9:00 AM;Oct 18, 2024 10:00 AM;61,561.75;61,574.00;12.25;49,039.25
Oct 18, 2024 10:00 AM;Oct 18, 2024 11:00 AM;61,958.25;61,972.50;14.25;45,178.25
Oct 18, 2024 11:00 AM;Oct 18, 2024 12:00 PM;62,246.50;62,997.25;750.75;42,264.25
Oct 18, 2024 12:00 PM;Oct 18, 2024 1:00 PM;61,700.75;63,160.50;1,459.75;40,212.25
Oct 18, 2024 1:00 PM;Oct 18, 2024 2:00 PM;60,445.25;63,136.50;2,691.25;39,711.25
Oct 18, 2024 2:00 PM;Oct 18, 2024 3:00 PM;58,245.75;60,491.75;2,246.00;40,547.00
Oct 18, 2024 3:00 PM;Oct 18, 2024 4:00 PM;56,651.75;57,484.00;832.25;43,168.00
Oct 18, 2024 4:00 PM;Oct 18, 2024 5:00 PM;55,608.00;55,636.00;28.00;47,192.25
Oct 18, 2024 5:00 PM;Oct 18, 2024 6:00 PM;56,492.25;56,496.25;4.00;51,324.50
Oct 18, 2024 6:00 PM;Oct 18, 2024 7:00 PM;58,264.00;58,266.00;2.00;53,066.25
Oct 18, 2024 7:00 PM;Oct 18, 2024 8:00 PM;57,930.75;57,933.50;2.75;51,258.25
Oct 18, 2024 8:00 PM;Oct 18, 2024 9:00 PM;54,771.75;54,779.25;7.50;46,753.25
Oct 18, 2024 9:00 PM;Oct 18, 2024 10:00 PM;51,824.50;52,184.25;359.75;43,214.00
Oct 18, 2024 10:00 PM;Oct 18, 2024 11:00 PM;48,438.00;48,483.25;45.25;39,916.50
Oct 18, 2024 11:00 PM;Oct 19, 2024 12:00 AM;44,988.25;45,182.25;194.00;36,963.00
Oct 19, 2024 12:00 AM;Oct 19, 2024 1:00 AM;42,110.25;42,281.50;171.25;34,645.00
Oct 19, 2024 1:00 AM;Oct 19, 2024 2:00 AM;40,421.75;40,692.75;271.00;33,055.75
Oct 19, 2024 2:00 AM;Oct 19, 2024 3:00 AM;39,100.00;39,521.25;421.25;31,597.50
Oct 19, 2024 3:00 AM;Oct 19, 2024 4:00 AM;38,928.75;39,361.00;432.25;31,103.00
Oct 19, 2024 4:00 AM;Oct 19, 2024 5:00 AM;39,333.00;39,678.25;345.25;31,102.00
Oct 19, 2024 5:00 AM;Oct 19, 2024 6:00 AM;40,337.00;40,586.50;249.50;31,282.75
Oct 19, 2024 6:00 AM;Oct 19, 2024 7:00 AM;42,257.25;42,519.00;261.75;32,446.25
Oct 19, 2024 7:00 AM;Oct 19, 2024 8:00 AM;45,247.25;45,351.75;104.50;34,984.00
Oct 19, 2024 8:00 AM;Oct 19, 2024 9:00 AM;48,321.00;48,407.00;86.00;36,166.75
Oct 19, 2024 9:00 AM;Oct 19, 2024 10:00 AM;50,781.50;50,875.00;93.50;35,205.25
Oct 19, 2024 10:00 AM;Oct 19, 2024 11:00 AM;52,197.25;52,614.25;417.00;33,652.50
Oct 19, 2024 11:00 AM;Oct 19, 2024 12:00 PM;53,625.25;55,067.25;1,442.00;32,579.00
Oct 19, 2024 12:00 PM;Oct 19, 2024 1:00 PM;53,674.50;55,967.25;2,292.75;31,180.00
Oct 19, 2024 1:00 PM;Oct 19, 2024 2:00 PM;52,355.00;55,358.00;3,003.00;29,443.50
Oct 19, 2024 2:00 PM;Oct 19, 2024 3:00 PM;51,227.00;54,074.75;2,847.75;30,307.00
Oct 19, 2024 3:00 PM;Oct 19, 2024 4:00 PM;49,432.00;50,142.75;710.75;32,269.25
Oct 19, 2024 4:00 PM;Oct 19, 2024 5:00 PM;48,856.75;49,149.50;292.75;35,486.75
Oct 19, 2024 5:00 PM;Oct 19, 2024 6:00 PM;50,474.75;50,552.50;77.75;39,986.75
Oct 19, 2024 6:00 PM;Oct 19, 2024 7:00 PM;52,815.75;52,822.25;6.50;42,190.00
Oct 19, 2024 7:00 PM;Oct 19, 2024 8:00 PM;52,588.00;52,619.00;31.00;40,049.25
Oct 19, 2024 8:00 PM;Oct 19, 2024 9:00 PM;49,614.25;49,735.00;120.75;35,719.00
Oct 19, 2024 9:00 PM;Oct 19, 2024 10:00 PM;46,853.50;46,965.75;112.25;32,255.75
Oct 19, 2024 10:00 PM;Oct 19, 2024 11:00 PM;44,681.50;45,069.75;388.25;29,607.50
Oct 19, 2024 11:00 PM;Oct 20, 2024 12:00 AM;41,669.25;42,255.25;586.00;26,254.75
Oct 20, 2024 12:00 AM;Oct 20, 2024 1:00 AM;39,135.50;39,992.75;857.25;25,048.25
Oct 20, 2024 1:00 AM;Oct 20, 2024 2:00 AM;37,109.00;37,841.25;732.25;22,612.00
Oct 20, 2024 2:00 AM;Oct 20, 2024 3:00 AM;35,910.25;37,105.00;1,194.75;21,743.25
Oct 20, 2024 3:00 AM;Oct 20, 2024 4:00 AM;35,338.75;36,744.25;1,405.50;21,999.75
Oct 20, 2024 4:00 AM;Oct 20, 2024 5:00 AM;35,434.00;37,041.50;1,607.50;23,006.50
Oct 20, 2024 5:00 AM;Oct 20, 2024 6:00 AM;35,901.50;37,399.50;1,498.00;23,774.00
Oct 20, 2024 6:00 AM;Oct 20, 2024 7:00 AM;36,742.50;38,404.25;1,661.75;24,831.75
Oct 20, 2024 7:00 AM;Oct 20, 2024 8:00 AM;38,607.00;38,951.00;344.00;26,725.75
Oct 20, 2024 8:00 AM;Oct 20, 2024 9:00 AM;41,553.75;41,786.50;232.75;27,958.75
Oct 20, 2024 9:00 AM;Oct 20, 2024 10:00 AM;44,623.00;45,858.50;1,235.50;26,072.75
Oct 20, 2024 10:00 AM;Oct 20, 2024 11:00 AM;47,605.50;50,462.25;2,856.75;23,641.00
Oct 20, 2024 11:00 AM;Oct 20, 2024 12:00 PM;50,208.25;53,788.75;3,580.50;21,413.50
Oct 20, 2024 12:00 PM;Oct 20, 2024 1:00 PM;49,719.25;52,889.75;3,170.50;17,109.50
Oct 20, 2024 1:00 PM;Oct 20, 2024 2:00 PM;48,382.75;52,384.25;4,001.50;14,578.75
Oct 20, 2024 2:00 PM;Oct 20, 2024 3:00 PM;46,326.25;50,383.00;4,056.75;14,740.75
Oct 20, 2024 3:00 PM;Oct 20, 2024 4:00 PM;45,704.25;49,152.50;3,448.25;16,820.25
Oct 20, 2024 4:00 PM;Oct 20, 2024 5:00 PM;45,689.75;47,386.75;1,697.00;21,061.75
Oct 20, 2024 5:00 PM;Oct 20, 2024 6:00 PM;47,828.75;47,985.25;156.50;25,130.75
Oct 20, 2024 6:00 PM;Oct 20, 2024 7:00 PM;51,440.25;51,823.00;382.75;26,159.75
Oct 20, 2024 7:00 PM;Oct 20, 2024 8:00 PM;51,210.50;51,557.25;346.75;23,426.25
Oct 20, 2024 8:00 PM;Oct 20, 2024 9:00 PM;49,636.50;51,371.50;1,735.00;19,683.25
Oct 20, 2024 9:00 PM;Oct 20, 2024 10:00 PM;47,576.00;49,998.75;2,422.75;16,869.75
Oct 20, 2024 10:00 PM;Oct 20, 2024 11:00 PM;46,772.75;49,464.25;2,691.50;16,786.75
